 Packet Length Std, Bwd Packet Length Mean,Bwd Packet Length Max, Average Packet Size, Packet Length Variance, Packet Length Mean, Max Packet Length, Bwd Packet Length Std, Avg Bwd Segment Size, Label
1031.623668,1622.0,2896,905.6428571,1064247.392,884.5813953,2896,886.784795,1622.0,BENIGN
718.7035225,693.2222222,2920,325.7142857,516534.7532,310.9090909,2920,1034.619227,693.2222222,BENIGN
117.7794549,252.0,252,174.0,13872.0,116.0,252,0.0,252.0,BENIGN
276.9292281,131.2666667,1460,80.09677419,76689.79738,77.59375,1460,389.7051022,131.2666667,BENIGN
46.00869483,128.0,128,97.0,2116.8,77.6,128,0.0,128.0,BENIGN
1113.852829,1831.45614,4344,1016.403846,1240668.125,1006.72381,4344,882.9578551,1831.45614,BENIGN
737.0473413,711.8333333,2703,309.7333333,543238.7833,290.375,2703,1131.618914,711.8333333,BENIGN
1057.424816,1537.571429,5792,818.2857143,1118147.242,806.7605634,5792,1088.242276,1537.571429,BENIGN
129.3264603,266.0,266,175.0,16725.33333,116.6666667,266,0.0,266.0,BENIGN
73.94254526,171.0,171,112.5,5467.5,90.0,171,0.0,171.0,BENIGN
515.5165509,748.6,1418,303.0,265757.3143,282.8,1418,714.5080825,748.6,BENIGN
1212.549303,6.222222222,20,800.7222222,1470275.813,758.5789474,4380,5.783117191,6.222222222,BENIGN
42.15052392,127.0,152,98.0,1776.666667,84.0,152,21.70253441,127.0,BENIGN
331.3285087,129.8571429,1812,77.73333333,109778.5806,75.22580645,1812,484.1566589,129.8571429,BENIGN
367.2888849,234.25,937,219.8571429,134901.125,192.375,937,468.5,234.25,BENIGN
357.27258,227.25,909,214.1428571,127643.6964,187.375,909,454.5,227.25,BENIGN
846.6484344,1153.666667,2920,521.7857143,716813.5714,487.0,2920,1053.514056,1153.666667,BENIGN
1224.454949,1855.323077,4344,1176.628019,1499289.922,1170.971154,4344,1066.596552,1855.323077,BENIGN
504.4109436,405.5789474,1492,306.475,254430.4,299.0,1492,590.7442872,405.5789474,BENIGN
42.29420764,149.0,159,129.25,1788.8,103.4,159,14.14213562,149.0,BENIGN
32.20470241,108.0,108,71.0,1037.142857,60.85714286,108,0.0,108.0,BENIGN
1594.67032,1933.5,5840,777.9333333,2542973.429,729.3125,5840,2201.078258,1933.5,DDoS
81.40638796,183.0,183,133.5,6627.0,89.0,183,0.0,183.0,BENIGN
70.26480525,180.0,180,90.0,4937.142857,77.14285714,180,0.0,180.0,BENIGN
0.547722558,179.0,179,223.0,0.3,178.4,179,0.0,179.0,BENIGN
73.32348419,173.0,173,132.5,5376.333333,88.33333333,173,0.0,173.0,BENIGN
1381.138347,87.5,1448,681.0144928,1907543.135,671.2857143,5792,316.7808305,87.5,BENIGN
756.1625748,749.8571429,2920,307.4210526,571781.8395,292.05,2920,1193.864932,749.8571429,BENIGN
11.18033989,18.5,31,13.75,125.0,11.0,31,17.67766953,18.5,BENIGN
506.6433657,0.0,0,462.5,256687.5,370.0,925,0.0,0.0,BENIGN
49.28295368,140.0,140,79.16666667,2428.809524,67.85714286,140,0.0,140.0,BENIGN
32.69265244,103.0,103,64.33333333,1068.809524,55.14285714,103,0.0,103.0,BENIGN
288.3986193,90.25,199,184.6,83173.76364,167.8181818,760,102.2949168,90.25,BENIGN
266.7041849,149.75,599,140.3333333,71131.12222,126.3,664,299.5,149.75,BENIGN
9.237604307,58.0,58,71.0,85.33333333,47.33333333,58,0.0,58.0,BENIGN
772.5120597,493.0,3045,330.0,596774.8824,310.5882353,3045,1045.323993,493.0,BENIGN
21.36117974,74.0,74,63.25,456.3,50.6,74,0.0,74.0,BENIGN
386.0567799,284.3125,1448,152.0857143,149039.8373,147.8611111,1448,544.7013517,284.3125,BENIGN
546.3791905,623.6,1601,268.4615385,298530.2198,249.2857143,1601,829.6163571,623.6,BENIGN
649.9116328,748.0,1638,518.8636364,422385.1304,496.3043478,1638,728.2722705,748.0,BENIGN
476.2775779,550.125,1460,237.7619048,226840.3312,226.9545455,1460,696.0719252,550.125,BENIGN
1066.246673,1755.245614,2896,956.4716981,1136881.968,947.5327103,2896,849.0405568,1755.245614,BENIGN
52.58136552,157.0,157,124.25,2764.8,99.4,157,0.0,157.0,BENIGN
517.6245954,523.16,1448,284.0784314,267935.2217,278.6153846,1448,659.1978509,523.16,BENIGN
864.4622979,953.6666667,2920,517.6829268,747295.0645,505.3571429,2920,1043.867393,953.6666667,BENIGN
438.5820956,5.25,6,151.4,192354.2545,137.6363636,1460,2.121320344,5.25,BENIGN
66.40783086,165.0,165,106.875,4410.0,95.0,165,0.0,165.0,BENIGN
49.07477288,131.0,131,111.5,2408.333333,74.33333333,131,0.0,131.0,BENIGN
680.0786773,436.1111111,2820,277.9375,462507.0074,261.5882353,2820,919.5155578,436.1111111,BENIGN
591.2261626,609.9,1812,339.92,349548.3754,326.8461538,1812,783.6503543,609.9,BENIGN
603.1652675,815.1428571,1917,403.2941176,363808.3399,380.8888889,1917,785.7061428,815.1428571,BENIGN
13.84442401,19.33333333,50,15.58139535,191.6680761,15.22727273,50,14.2787975,19.33333333,BENIGN
397.9502314,286.3076923,1492,166.1071429,158364.3867,160.3793103,1492,559.817587,286.3076923,BENIGN
344.6368689,74.0,296,181.1428571,118774.5714,158.5,972,148.0,74.0,BENIGN
840.9664256,806.4285714,4125,409.2666667,707224.529,396.0645161,4125,1135.480834,806.4285714,BENIGN
147.2446943,6.0,6,174.0,21681.0,130.5,258,0.0,6.0,BENIGN
674.262924,942.5,2306,451.8888889,454630.4907,435.75,2306,785.359848,942.5,BENIGN
54.16245405,154.0,154,87.16666667,2933.571429,74.71428571,154,0.0,154.0,BENIGN
279.9237459,186.9090909,316,259.32,78357.30353,254.2352941,716,158.0512,186.9090909,BENIGN
76.5160114,163.5,218,114.0,5854.7,91.2,218,77.07463915,163.5,BENIGN
47.34272207,130.0,130,113.0,2241.333333,75.33333333,130,0.0,130.0,BENIGN
739.0459634,263.047619,1448,407.0,546188.936,397.75,2837,469.8688622,263.047619,BENIGN
42.93960321,130.0,130,78.33333333,1843.809524,67.14285714,130,0.0,130.0,BENIGN
0.0,0.0,0,46.5,0.0,31.0,31,0.0,0.0,BENIGN
338.7258582,178.7105263,437,306.5522388,114735.207,302.0441176,853,200.5202568,178.7105263,BENIGN
320.8435492,193.1052632,1460,115.804878,102940.583,113.047619,1460,455.8176895,193.1052632,BENIGN
832.3845844,1150.6,2920,728.7346939,692864.0963,714.16,2920,816.4430677,1150.6,BENIGN
28.29016319,120.0,120,131.0,800.3333333,87.33333333,120,0.0,120.0,BENIGN
247.0639225,130.0980392,282,260.45,61040.58179,257.2345679,627,139.4843726,130.0980392,BENIGN
3091.095642,2321.4,8675,1661.0,9554872.268,1453.375,8675,3769.536019,2321.4,DDoS
37.57215281,108.0,108,61.83333333,1411.666667,53.0,108,0.0,108.0,BENIGN
37.79285647,91.0,91,62.0,1428.3,49.6,91,0.0,91.0,BENIGN
49.77090372,148.0,148,87.66666667,2477.142857,75.14285714,148,0.0,148.0,BENIGN
365.8421791,233.0,932,219.1428571,133840.5,191.75,932,466.0,233.0,BENIGN
554.9740366,632.6,1646,272.2307692,307996.1813,252.7857143,1646,843.0064057,632.6,BENIGN
62.98809411,146.0,146,96.25,3967.5,77.0,146,0.0,146.0,BENIGN
442.9279048,436.5,2896,396.4693878,196185.1288,392.4646465,2896,509.1929469,436.5,BENIGN
21.4698016,89.0,89,67.16666667,460.952381,57.57142857,89,0.0,89.0,BENIGN
217.2138073,94.5,189,154.8571429,47181.8381,144.5333333,579,103.5195634,94.5,BENIGN
567.2727592,421.875,1460,376.6666667,321798.3833,353.125,1614,598.8125005,421.875,BENIGN
464.9855308,521.5,1430,261.6666667,216211.5439,247.8947368,1430,632.4428828,521.5,BENIGN
43.87862046,119.0,119,102.5,1925.333333,68.33333333,119,0.0,119.0,BENIGN
884.5437977,1027.969697,2920,528.6515152,782417.73,520.761194,2920,1040.960539,1027.969697,BENIGN
628.46284,789.3932584,1430,521.6530612,394965.5412,518.1283784,1430,665.7982157,789.3932584,BENIGN
31.76790834,96.0,96,76.5,1009.2,61.2,96,0.0,96.0,BENIGN
83.71578903,191.0,191,141.5,7008.333333,94.33333333,191,0.0,191.0,BENIGN
13.66260102,68.0,68,56.0,186.6666667,48.0,68,0.0,68.0,BENIGN
588.3995621,453.0,1806,275.7317073,346214.0447,269.1666667,1806,801.4519718,453.0,BENIGN
1104.407449,1869.333333,4380,1120.465839,1219715.814,1113.549383,4380,805.5411214,1869.333333,BENIGN
36.37306696,0.0,0,63.0,1323.0,42.0,63,0.0,0.0,BENIGN
580.6713684,288.4166667,3025,169.1851852,337179.2381,163.1428571,3025,867.4475052,288.4166667,BENIGN
28.78905215,91.0,91,57.0,828.8095238,48.85714286,91,0.0,91.0,BENIGN
148.8081946,43.25,161,76.0,22143.87879,69.66666667,517,78.55093889,43.25,BENIGN
26.29068276,94.0,94,81.5,691.2,65.2,94,0.0,94.0,BENIGN
24.39750182,85.0,85,57.5,595.2380952,49.28571429,85,0.0,85.0,BENIGN
0.0,39.0,39,45.5,0.0,39.0,39,0.0,39.0,BENIGN
48.74730762,121.0,121,84.5,2376.3,67.6,121,0.0,121.0,BENIGN
535.4543029,719.7142857,1448,316.1764706,286711.3105,298.6111111,1448,683.6141003,719.7142857,BENIGN
807.9134724,943.125,3602,607.8709677,652724.1789,601.4042553,3602,890.3190248,943.125,BENIGN
598.4754249,761.125,1473,394.4848485,358172.8342,382.8823529,1473,702.97187,761.125,BENIGN
40.5276561,103.0,141,68.1,1642.490909,61.90909091,141,43.87862046,103.0,BENIGN
574.3809768,574.1111111,1451,413.2352941,329913.5065,390.2777778,1451,664.7665839,574.1111111,BENIGN
408.2853072,383.25,1625,231.1428571,166696.8921,224.7222222,1625,557.3178028,383.25,BENIGN
2.19089023,4.0,4,2.0,4.8,1.6,4,0.0,4.0,BENIGN
583.3283809,607.2222222,1460,418.6666667,340272.0,392.5,1460,699.5675053,607.2222222,BENIGN
249.1287009,159.6,796,114.6363636,62065.10963,111.2647059,796,329.3718697,159.6,BENIGN
495.4982988,297.6666667,1774,186.6666667,245518.5641,172.3076923,1774,723.2586444,297.6666667,BENIGN
437.7871503,387.5454545,1460,220.5454545,191657.5889,210.9565217,1460,591.6927182,387.5454545,BENIGN
27.82884195,87.0,88,65.0,774.4444444,57.77777778,88,1.154700538,87.0,BENIGN
443.4176791,422.6153846,1460,247.7037037,196619.2381,238.8571429,1460,579.5937569,422.6153846,BENIGN
851.8457585,1291.831325,2920,749.4315068,725641.1963,744.3333333,2920,766.9604852,1291.831325,BENIGN
1786.466877,1933.5,5840,1058.636364,3191463.902,970.4166667,5840,2189.772933,1933.5,DDoS
505.9719569,414.8823529,1509,249.5,256007.6212,241.9393939,1509,656.4570514,414.8823529,BENIGN
52.70462767,133.0,133,87.125,2777.777778,77.44444444,133,0.0,133.0,BENIGN
517.5678025,504.25,2019,271.8076923,267876.4302,261.7407407,2019,705.6923261,504.25,BENIGN
110.8298949,51.6,384,43.93939394,12283.2656,42.64705882,384,134.962852,51.6,BENIGN
597.4941026,824.375,1460,427.2941176,356999.2026,403.5555556,1460,697.2701746,824.375,BENIGN
72.29937759,164.0,164,106.0,5227.2,84.8,164,0.0,164.0,BENIGN
1774.906302,1934.5,5840,897.1538462,3150292.379,833.0714286,5840,2375.523332,1934.5,DDoS
470.9722708,243.4117647,2836,127.6842105,221814.8799,124.4102564,2836,700.492689,243.4117647,BENIGN
45.3259798,127.0,127,89.125,2054.444444,79.22222222,127,0.0,127.0,BENIGN
648.5255619,728.3333333,1460,540.625,420585.4044,508.8235294,1460,708.5933248,728.3333333,BENIGN
519.2764144,358.6865672,1430,311.0118694,269647.9945,310.091716,2403,559.3041983,358.6865672,BENIGN
1145.329688,1735.606061,4380,929.7777778,1311780.095,915.25,4380,1067.035055,1735.606061,BENIGN
1645.241762,13.0,20,1291.888889,2706820.456,1162.7,4380,9.899494937,13.0,BENIGN
324.3772965,193.1052632,1460,118.55,105220.6305,115.6585366,1460,455.8176895,193.1052632,BENIGN
794.0725275,263.7692308,1448,388.7454545,630551.1789,381.8035714,2977,453.5708375,263.7692308,BENIGN
523.8012583,594.6666667,1460,303.3846154,274367.7582,281.7142857,1460,706.1653253,594.6666667,BENIGN
260.8473829,105.25,421,155.7142857,68041.35714,136.25,669,210.5,105.25,BENIGN
94.69034201,28.0,308,29.81818182,8966.26087,28.52173913,348,92.86549413,28.0,BENIGN
122.6898529,264.0,264,162.0,15052.8,129.6,264,0.0,264.0,BENIGN
233.6784807,116.0,649,130.0625,54605.63235,122.4117647,649,240.1131678,116.0,BENIGN
792.1895065,569.75,2265,387.1428571,627564.2143,338.75,2265,1130.16824,569.75,BENIGN
613.9556306,657.0,1965,341.8823529,376941.5163,322.8888889,1965,823.2373378,657.0,BENIGN
37.08420277,110.0,110,65.0,1375.238095,55.71428571,110,0.0,110.0,BENIGN
586.607681,313.2,1554,261.0,344108.5714,223.7142857,1554,693.6347742,313.2,BENIGN
1096.723222,1712.893805,4380,955.7378641,1202801.825,951.1207729,4380,958.9622401,1712.893805,BENIGN
615.4374929,673.0,1848,308.9166667,378763.3077,285.1538462,1848,906.186515,673.0,BENIGN
586.2650294,475.6153846,2636,248.0,343706.6847,239.4482759,2636,824.4154028,475.6153846,BENIGN
388.2289895,274.5625,1430,201.8275862,150721.7483,195.1,1430,483.5147662,274.5625,BENIGN
310.4498752,182.75,731,190.4285714,96379.125,166.625,731,365.5,182.75,BENIGN
186.9118632,85.5,667,79.8,34936.04462,76.73076923,685,193.6822609,85.5,BENIGN
729.2540646,1215.443299,2920,755.1042945,531811.4908,750.5,2920,595.0261894,1215.443299,BENIGN
489.2970766,618.3333333,1448,271.8,239411.6292,254.8125,1448,674.5504182,618.3333333,BENIGN
75.63288526,173.0,173,128.5,5720.333333,85.66666667,173,0.0,173.0,BENIGN
19.5982374,32.66666667,46,33.1,384.0909091,30.09090909,46,23.09401077,32.66666667,BENIGN
45.46097227,112.0,112,77.75,2066.7,62.2,112,0.0,112.0,BENIGN
885.8748808,1307.446809,2848,762.0952381,784774.3045,753.1294118,2848,847.1854375,1307.446809,BENIGN
44.79893352,132.0,132,95.375,2006.944444,84.77777778,132,0.0,132.0,BENIGN
1194.60469,6.181818182,20,691.6315789,1427080.366,657.05,2920,5.173358325,6.181818182,BENIGN
517.8491844,455.6,1460,338.0,268167.7778,300.4444444,1460,660.1990609,455.6,BENIGN
40.41451884,126.0,126,119.0,1633.333333,79.33333333,126,0.0,126.0,BENIGN
349.778552,264.0454545,1448,146.7234043,122345.0355,143.6666667,1448,482.1123636,264.0454545,BENIGN
333.8966621,192.0,318,248.4285714,111486.981,231.8666667,843,172.5456461,192.0,BENIGN
508.3938647,583.3333333,1460,322.0555556,258464.3216,305.1052632,1460,639.7827756,583.3333333,BENIGN
876.4729434,1416.025806,4488,904.9634146,768204.8204,901.2995951,4488,711.5825143,1416.025806,BENIGN
782.0783701,561.3333333,2733,437.75,611646.5769,404.0769231,2733,1074.771356,561.3333333,BENIGN
3664.697364,2901.75,11595,1294.555556,13400000.0,1165.1,11595,5795.50069,2901.75,DDoS
276.7073732,235.8947368,746,167.0232558,76566.9704,163.2272727,746,356.047109,235.8947368,BENIGN
743.2289595,1329.140845,2860,894.5516432,552389.2863,892.4566745,2860,506.3019336,1329.140845,BENIGN
515.112138,264.875,2107,163.0625,265340.5147,153.4705882,2107,744.3358377,264.875,BENIGN
28.29016319,92.0,92,89.0,800.3333333,59.33333333,92,0.0,92.0,BENIGN
749.7342127,920.4285714,2636,426.5625,562101.3897,401.4705882,2636,978.7999212,920.4285714,BENIGN
48.19958506,133.0,133,100.25,2323.2,80.2,133,0.0,133.0,BENIGN
489.9372749,620.3333333,1448,275.2,240038.5333,258.0,1448,675.8916087,620.3333333,BENIGN
1218.160282,229.4285714,1430,627.04,1483914.474,614.745098,5520,434.6179615,229.4285714,BENIGN
27.71281292,88.0,88,84.0,768.0,56.0,88,0.0,88.0,BENIGN
739.6637896,516.5,3488,258.8095238,547102.5216,247.0454545,3488,1204.532867,516.5,BENIGN
525.4748238,646.1111111,1448,331.7,276123.7905,315.9047619,1448,666.8312089,646.1111111,BENIGN
386.5017095,343.0,1029,221.3333333,149383.5714,189.7142857,1029,594.093427,343.0,BENIGN
502.4677872,565.5714286,1786,301.7777778,252473.8772,285.8947368,1786,737.5949334,565.5714286,BENIGN
430.2040166,338.5263158,1616,181.6585366,185075.4959,177.3333333,1616,594.4939368,338.5263158,BENIGN
581.624456,247.765625,1529,220.1317829,338287.0078,218.4384615,5640,426.9278866,247.765625,BENIGN
420.2828219,375.1818182,1522,219.3478261,176637.6504,210.2083333,1522,579.8615038,375.1818182,BENIGN
129.4153091,6.0,6,85.44444444,16748.32222,76.9,319,0.0,6.0,BENIGN
44.36552716,109.0,109,75.5,1968.3,60.4,109,0.0,109.0,BENIGN
14.17467365,19.5,52,15.9047619,200.9213732,15.53488372,52,14.65842983,19.5,BENIGN
566.4182747,653.4545455,1460,405.85,320829.6619,386.5238095,1460,668.3183917,653.4545455,BENIGN
296.9040249,173.75,695,182.2857143,88152.0,159.5,695,347.5,173.75,BENIGN
50.46483924,139.5,167,111.5,2546.7,89.2,167,38.89087297,139.5,BENIGN
149.0396531,42.25,157,74.72727273,22212.81818,68.5,517,76.55226972,42.25,BENIGN
486.5809016,458.1428571,1432,286.6,236760.9738,275.5769231,1432,604.4404733,458.1428571,BENIGN
756.8437091,744.5,2920,334.9333333,572812.4,314.0,2920,1162.432235,744.5,BENIGN
645.8740041,871.5,1982,385.9333333,417153.2292,361.8125,1982,860.9036531,871.5,BENIGN
141.148956,78.33333333,229,80.5,19923.02778,71.55555556,391,130.515644,78.33333333,BENIGN
9.237604307,68.0,68,86.0,85.33333333,57.33333333,68,0.0,68.0,BENIGN
725.3310027,341.9333333,4127,200.2903226,526105.0635,194.03125,4127,1052.473377,341.9333333,BENIGN
586.9493186,699.4444444,1528,361.2105263,344509.5026,343.15,1528,742.2851728,699.4444444,BENIGN
661.9782977,358.625,2613,277.9666667,438215.2667,269.0,2613,781.318277,358.625,BENIGN
506.0953622,647.2,1413,303.3846154,256132.5157,292.1481481,1413,671.1359856,647.2,BENIGN
24.67792536,35.25,64,34.875,609.0,31.0,64,27.09704781,35.25,BENIGN
881.1707428,1179.0625,2920,657.3870968,776461.878,636.84375,2920,975.4424274,1179.0625,BENIGN
418.4259289,302.6923077,1483,185.5925926,175080.2579,178.9642857,1483,569.6174717,302.6923077,BENIGN
517.4175191,169.8421053,1400,168.35,267720.889,164.2439024,2821,418.1984196,169.8421053,BENIGN
740.7881987,975.8666667,2933,485.0,548767.1553,470.3030303,2933,863.297736,975.8666667,BENIGN
533.2483759,688.1428571,1854,329.3888889,284353.8304,312.0526316,1854,742.0721952,688.1428571,BENIGN
528.9760435,187.4,919,331.5,279815.6545,301.3636364,1460,408.9850853,187.4,BENIGN
480.5063626,451.4666667,1460,277.25,230886.3645,267.6896552,1460,612.4884683,451.4666667,BENIGN
695.4501887,742.2857143,2920,400.962963,483650.965,393.6727273,2920,839.0353746,742.2857143,BENIGN
25.40341184,89.0,89,89.5,645.3333333,59.66666667,89,0.0,89.0,BENIGN
31.75426481,101.0,101,96.5,1008.333333,64.33333333,101,0.0,101.0,BENIGN
2033.250541,7.142857143,20,897.1538462,4134107.764,833.0714286,7300,6.094494002,7.142857143,BENIGN
733.6413662,1182.747253,3833,722.9675325,538229.6542,718.3032258,3833,617.6419062,1182.747253,BENIGN
40.01190299,165.0,165,124.1666667,1600.952381,106.4285714,165,0.0,165.0,BENIGN
571.743891,342.0,2052,207.0,326891.0769,191.0769231,2052,837.725492,342.0,BENIGN
2942.463278,2900.25,7215,1936.833333,8658090.143,1660.142857,7215,3540.00286,2900.25,DDoS
244.5591953,63.0,209,127.4666667,59809.2,119.5,728,99.41998458,63.0,BENIGN
18.05415135,74.0,74,55.5,325.952381,47.57142857,74,0.0,74.0,BENIGN
1487.976051,6.25,20,960.0666667,2214072.729,900.0625,4380,6.181770435,6.25,BENIGN
413.1213735,104.7142857,501,231.3333333,170669.2692,213.5384615,1445,183.9761889,104.7142857,BENIGN
440.3571919,341.0,1430,231.2807018,193914.4564,227.2931034,1430,545.4551425,341.0,BENIGN
2355.293426,8.666666667,20,1292.555556,5547407.122,1163.3,7300,10.26320288,8.666666667,BENIGN
561.9452955,358.1666667,1969,263.8181818,315782.5152,241.8333333,1969,790.8303021,358.1666667,BENIGN
262.8934806,105.25,421,156.7142857,69112.98214,137.125,676,210.5,105.25,BENIGN
272.6422412,131.0625,1430,78.71875,74333.79167,76.33333333,1430,381.3466435,131.0625,BENIGN
26.55811238,107.0,107,114.5,705.3333333,76.33333333,107,0.0,107.0,BENIGN
680.7840485,911.3428571,2896,584.6774194,463466.9206,575.3968254,2896,730.3537798,911.3428571,BENIGN
514.1879377,569.375,1460,366.4375,264389.2353,344.8823529,1460,619.3298077,569.375,BENIGN
68.70468203,159.0,159,119.5,4720.333333,79.66666667,159,0.0,159.0,BENIGN
81.00751929,172.5,244,96.5,6562.218182,87.72727273,244,82.56108849,172.5,BENIGN
607.452871,406.6,1460,390.35,368998.9905,371.7619048,1729,611.2988358,406.6,BENIGN
150.6838077,128.0,590,85.15384615,22705.60989,79.07142857,590,227.8490729,128.0,BENIGN
148.1717881,38.25,141,70.0,21954.87879,64.16666667,517,68.55836929,38.25,BENIGN
419.4863526,938.0,938,234.5,175968.8,187.6,938,0.0,938.0,BENIGN
390.0900995,286.6875,1448,156.6857143,152170.2857,152.3333333,1448,545.2754312,286.6875,BENIGN
187.816704,90.28571429,433,118.5,35275.11429,110.6,517,161.1404297,90.28571429,BENIGN
61.34492644,159.0,159,114.75,3763.2,91.8,159,0.0,159.0,BENIGN
192.332963,97.15384615,458,113.9615385,36991.96866,109.7407407,769,149.5804389,97.15384615,BENIGN
402.1837967,322.2727273,1460,222.1818182,161751.8063,212.5217391,1460,537.6247931,322.2727273,BENIGN
179.0035551,85.2,414,91.9,32042.27273,83.54545455,475,183.8292686,85.2,BENIGN
682.0575289,186.4,914,311.8,465202.4727,283.4545455,2168,406.7490627,186.4,BENIGN
451.024611,309.8888889,2014,170.8157895,203423.1997,166.4358974,2014,632.7461984,309.8888889,BENIGN
1066.196905,1510.405405,3273,784.0405405,1136775.84,773.5866667,3273,1102.568906,1510.405405,BENIGN
815.1792714,1347.848361,4256,805.5518072,664517.2445,803.6153846,4256,638.1552161,1347.848361,BENIGN
779.9716464,560.3333333,2733,436.0,608355.7692,402.4615385,2733,1073.559065,560.3333333,BENIGN
486.3819487,470.875,1460,309.0666667,236567.4,289.75,1460,632.0358122,470.875,BENIGN
477.4144587,525.875,1430,278.7647059,227924.5654,263.2777778,1430,635.4149235,525.875,BENIGN
43.27008204,119.0,119,89.5,1872.3,71.6,119,0.0,119.0,BENIGN
1216.291781,2158.616667,4344,1327.582022,1479365.697,1326.092031,4344,809.9720163,2158.616667,BENIGN
76.7875858,179.0,179,135.5,5896.333333,90.33333333,179,0.0,179.0,BENIGN
176.1348884,77.33333333,417,95.1,31023.49892,92.03225806,802,106.2501541,77.33333333,BENIGN
83.13843876,204.0,204,162.0,6912.0,108.0,204,0.0,204.0,BENIGN
441.7922397,364.875,1535,218.9032258,195180.3831,212.0625,1535,587.1597029,364.875,BENIGN
72.29937759,165.0,165,107.25,5227.2,85.8,165,0.0,165.0,BENIGN
1186.468899,857.9166667,2920,886.675,1407708.448,865.0487805,5840,835.7943848,857.9166667,BENIGN
609.823104,178.8,874,383.6,371884.2182,348.7272727,1470,388.6324742,178.8,BENIGN
90.64399226,204.0,204,149.0,8216.333333,99.33333333,204,0.0,204.0,BENIGN
412.9218963,220.4375,1167,213.5882353,170504.4924,207.4857143,1167,446.0005932,220.4375,BENIGN
282.3268945,89.07142857,1066,103.3214286,79708.47537,99.75862069,1066,284.0293767,89.07142857,BENIGN
182.9812637,416.0,416,172.8333333,33482.14286,148.1428571,416,0.0,416.0,BENIGN
31.65134582,95.0,95,67.33333333,1001.807692,62.15384615,95,0.0,95.0,BENIGN
49.07477288,126.0,126,104.0,2408.333333,69.33333333,126,0.0,126.0,BENIGN
287.4657247,109.0,318,164.3571429,82636.54286,153.4,810,161.9073809,109.0,BENIGN
20.26573463,73.0,73,63.5,410.7,50.8,73,0.0,73.0,BENIGN
29.57701811,96.0,96,79.5,874.8,63.6,96,0.0,96.0,BENIGN
74.25833287,3.0,6,37.8,5514.3,31.5,183,4.242640687,3.0,BENIGN
982.0710861,6.0,6,725.7,964463.6182,659.7272727,2835,0.0,6.0,BENIGN
531.9050667,162.0,790,288.75,282923.0,256.6666667,1494,351.0669452,162.0,BENIGN
453.586202,501.7777778,1418,228.4545455,205740.4427,218.5217391,1418,639.7368165,501.7777778,BENIGN
1995.488658,6.888888889,20,730.0625,3981974.985,687.1176471,7300,5.30199124,6.888888889,BENIGN
37.49399952,112.5,125,92.0,1405.8,73.6,125,17.67766953,112.5,BENIGN
79.39647347,154.0,236,118.25,6303.8,94.6,236,115.9655121,154.0,BENIGN
422.6239553,319.7142857,1460,198.5,178611.0076,192.4848485,1460,545.1159973,319.7142857,BENIGN
628.8629679,694.7777778,1591,444.75,395468.6324,418.5882353,1591,760.9600479,694.7777778,BENIGN
66.46201923,6.0,6,39.0,4417.2,31.2,150,0.0,6.0,BENIGN
33.41107601,105.0,105,85.5,1116.3,68.4,105,0.0,105.0,BENIGN
48.49742261,173.0,173,175.5,2352.0,117.0,173,0.0,173.0,BENIGN
73.78647874,178.0,178,112.75,5444.444444,100.2222222,178,0.0,178.0,BENIGN
43.13323765,133.6666667,143,103.6666667,1860.47619,88.85714286,143,11.37248141,133.6666667,BENIGN
462.0675367,562.0,1430,263.7058824,213506.4085,249.0555556,1430,640.3012312,562.0,BENIGN
1023.170815,1386.095238,4344,722.8902439,1046878.516,714.1807229,4344,1072.70085,1386.095238,BENIGN
676.0079457,668.625,1448,565.625,456986.7426,532.3529412,1448,728.1752021,668.625,BENIGN
515.9787308,551.55,1418,317.4102564,266234.0506,309.475,1418,629.4983362,551.55,BENIGN
50.39047529,123.0,123,84.75,2539.2,67.8,123,0.0,123.0,BENIGN
229.6685202,107.7142857,246,167.6666667,52747.62917,157.1875,579,128.7487402,107.7142857,BENIGN
34.50652112,104.0,104,82.75,1190.7,66.2,104,0.0,104.0,BENIGN
27.93385043,82.0,82,64.25,780.3,51.4,82,0.0,82.0,BENIGN
150.0759808,311.0,311,183.25,22522.8,146.6,311,0.0,311.0,BENIGN
1188.86638,1875.017241,4344,1048.285714,1413403.27,1038.396226,4344,1010.445142,1875.017241,BENIGN
481.0390094,505.2222222,1430,255.0,231398.5286,242.8571429,1430,660.9388735,505.2222222,BENIGN
43.30127019,123.0,123,109.5,1875.0,73.0,123,0.0,123.0,BENIGN
46.18802154,121.0,121,101.5,2133.333333,67.66666667,121,0.0,121.0,BENIGN
44.91324972,155.0,155,132.25,2017.2,105.8,155,0.0,155.0,BENIGN
87.6356092,193.0,193,121.25,7680.0,97.0,193,0.0,193.0,BENIGN
67.36987457,157.0,157,104.0,4538.7,83.2,157,0.0,157.0,BENIGN
81.98373822,183.0,183,132.5,6721.333333,88.33333333,183,0.0,183.0,BENIGN
1135.704605,1755.918731,4344,1028.226934,1289824.95,1027.63803,4344,982.2419182,1755.918731,BENIGN
1197.388754,1890.017857,4344,1030.557692,1433739.827,1020.742857,4344,1025.776699,1890.017857,BENIGN
499.1811581,589.1666667,1460,279.2142857,249181.8286,260.6,1460,688.5196923,589.1666667,BENIGN
102.4241183,217.0,217,131.0,10490.7,104.8,217,0.0,217.0,BENIGN
